Source,from_loc,from_geoid,from_date_1,Target,to_loc,to_geoid,to_date_1,date_gap
NODE_0001891,Bossier Parish,22015,2020-07-13,hCoV-19/USA/LA-EVTL743/2020,Bossier Parish,22015,2020-07-17,4
NODE_0001891,Bossier Parish,22015,2020-07-13,hCoV-19/USA/LA-EVTL703/2020,Bossier Parish,22015,2020-07-13,0
NODE_0001846,Caddo Parish,22017,2020-03-31,hCoV-19/USA/LA-EVTL036/2020,Caddo Parish,22017,2020-04-24,24
NODE_0001846,Caddo Parish,22017,2020-03-31,NODE_0001847,Caddo Parish,22017,2020-04-21,21
NODE_0001847,Caddo Parish,22017,2020-04-21,hCoV-19/USA/LA-EVTL319/2020,Caddo Parish,22017,2020-05-15,24
NODE_0001847,Caddo Parish,22017,2020-04-21,NODE_0001848,Caddo Parish,22017,2020-05-06,15
NODE_0001848,Caddo Parish,22017,2020-05-06,hCoV-19/USA/LA-EVTL317/2020,Caddo Parish,22017,2020-05-15,9
NODE_0001848,Caddo Parish,22017,2020-05-06,NODE_0001899,Caddo Parish,22017,2020-05-10,4
NODE_0001899,Caddo Parish,22017,2020-05-10,hCoV-19/USA/LA-EVTL333/2020,Caddo Parish,22017,2020-05-19,9
NODE_0001899,Caddo Parish,22017,2020-05-10,NODE_0001900,Caddo Parish,22017,2020-05-15,5
NODE_0001900,Caddo Parish,22017,2020-05-15,hCoV-19/USA/LA-EVTL181/2020,Caddo Parish,22017,2020-05-15,0
NODE_0001847,Caddo Parish,22017,2020-04-21,NODE_0002196,Caddo Parish,22017,2020-04-25,4
NODE_0002196,Caddo Parish,22017,2020-04-25,NODE_0002197,Caddo Parish,22017,2020-05-06,11
NODE_0002197,Caddo Parish,22017,2020-05-06,hCoV-19/USA/LA-EVTL094/2020,Caddo Parish,22017,2020-05-06,0
NODE_0002196,Caddo Parish,22017,2020-04-25,NODE_0002198,Caddo Parish,22017,2020-04-29,4
NODE_0002198,Caddo Parish,22017,2020-04-29,NODE_0002199,Caddo Parish,22017,2020-05-06,7
NODE_0002199,Caddo Parish,22017,2020-05-06,hCoV-19/USA/LA-EVTL134/2020,Caddo Parish,22017,2020-05-06,0
NODE_0002198,Caddo Parish,22017,2020-04-29,NODE_0002222,Caddo Parish,22017,2020-05-06,7
NODE_0002222,Caddo Parish,22017,2020-05-06,hCoV-19/USA/LA-EVTL100/2020,Caddo Parish,22017,2020-05-06,0
NODE_0001838,Rapides Parish,22079,2020-04-20,NODE_0001839,Rapides Parish,22079,2020-05-18,28
NODE_0001839,Rapides Parish,22079,2020-05-18,hCoV-19/USA/LA-EVTL339/2020,Rapides Parish,22079,2020-05-20,2
NODE_0001839,Rapides Parish,22079,2020-05-18,hCoV-19/USA/LA-EVTL344/2020,Rapides Parish,22079,2020-05-25,7
NODE_0001838,Rapides Parish,22079,2020-04-20,NODE_0001840,Rapides Parish,22079,2020-05-13,23
NODE_0001840,Rapides Parish,22079,2020-05-13,hCoV-19/USA/LA-EVTL179/2020,Rapides Parish,22079,2020-05-14,1
NODE_0001840,Rapides Parish,22079,2020-05-13,NODE_0001907,Rapides Parish,22079,2020-05-19,6
NODE_0001907,Rapides Parish,22079,2020-05-19,hCoV-19/USA/LA-EVTL325/2020,Rapides Parish,22079,2020-05-19,0
NODE_0001910,Caddo Parish,22017,2020-03-15,NODE_0001911,Caddo Parish,22017,2020-03-16,1
NODE_0001911,Caddo Parish,22017,2020-03-16,NODE_0001912,East Baton Rouge Parish,22033,2020-03-20,4
NODE_0001912,East Baton Rouge Parish,22033,2020-03-20,hCoV-19/USA/LA-GBCL-26629237/2020,East Baton Rouge Parish,22033,2020-04-22,33
NODE_0001911,Caddo Parish,22017,2020-03-16,NODE_0001913,Caddo Parish,22017,2020-03-18,2
NODE_0001913,Caddo Parish,22017,2020-03-18,NODE_0001965,Caddo Parish,22017,2020-03-28,10
NODE_0001965,Caddo Parish,22017,2020-03-28,hCoV-19/USA/LA-EVTL140/2020,Caddo Parish,22017,2020-03-28,0
NODE_0001965,Caddo Parish,22017,2020-03-28,NODE_0001915,Caddo Parish,22017,2020-04-15,18
NODE_0001915,Caddo Parish,22017,2020-04-15,hCoV-19/USA/LA-EVTL065/2020,Caddo Parish,22017,2020-05-02,17
NODE_0001913,Caddo Parish,22017,2020-03-18,NODE_0001816,Caddo Parish,22017,2020-03-28,10
NODE_0001816,Caddo Parish,22017,2020-03-28,hCoV-19/USA/LA-EVTL139/2020,Caddo Parish,22017,2020-03-28,0
NODE_0001816,Caddo Parish,22017,2020-03-28,NODE_0001817,Caddo Parish,22017,2020-05-05,38
NODE_0001817,Caddo Parish,22017,2020-05-05,hCoV-19/USA/LA-EVTL332/2020,Caddo Parish,22017,2020-05-19,14
NODE_0001817,Caddo Parish,22017,2020-05-05,NODE_0001918,Caddo Parish,22017,2020-05-09,4
NODE_0001918,Caddo Parish,22017,2020-05-09,NODE_0001919,Caddo Parish,22017,2020-05-18,9
NODE_0001919,Caddo Parish,22017,2020-05-18,NODE_0001823,Caddo Parish,22017,2020-06-09,22
NODE_0001823,Caddo Parish,22017,2020-06-09,hCoV-19/USA/LA-EVTL464/2020,Caddo Parish,22017,2020-06-22,13
NODE_0001823,Caddo Parish,22017,2020-06-09,hCoV-19/USA/LA-EVTL771/2020,Caddo Parish,22017,2020-07-20,41
NODE_0001919,Caddo Parish,22017,2020-05-18,NODE_0001922,Caddo Parish,22017,2020-05-26,8
NODE_0001922,Caddo Parish,22017,2020-05-26,hCoV-19/USA/LA-EVTL341/2020,Caddo Parish,22017,2020-05-26,0
NODE_0001929,Claiborne Parish,22027,2020-07-19,hCoV-19/USA/LA-EVTL756/2020,Claiborne Parish,22027,2020-07-19,0
NODE_0001929,Claiborne Parish,22027,2020-07-19,hCoV-19/USA/LA-EVTL755/2020,Claiborne Parish,22027,2020-07-19,0
NODE_0001910,Caddo Parish,22017,2020-03-15,NODE_0001933,Caddo Parish,22017,2020-03-17,2
NODE_0001933,Caddo Parish,22017,2020-03-17,NODE_0001934,Caddo Parish,22017,2020-03-21,4
NODE_0001860,Caddo Parish,22017,2020-06-09,hCoV-19/USA/LA-EVTL459/2020,Caddo Parish,22017,2020-06-22,13
NODE_0001860,Caddo Parish,22017,2020-06-09,NODE_0001937,Caddo Parish,22017,2020-06-22,13
NODE_0001937,Caddo Parish,22017,2020-06-22,hCoV-19/USA/LA-EVTL503/2020,Bossier Parish,22015,2020-06-24,2
NODE_0001937,Caddo Parish,22017,2020-06-22,hCoV-19/USA/LA-EVTL458/2020,Caddo Parish,22017,2020-06-22,0
NODE_0001933,Caddo Parish,22017,2020-03-17,NODE_0001938,Caddo Parish,22017,2020-03-19,2
NODE_0001938,Caddo Parish,22017,2020-03-19,NODE_0001939,Caddo Parish,22017,2020-03-24,5
NODE_0001939,Caddo Parish,22017,2020-03-24,NODE_0001941,Caddo Parish,22017,2020-04-01,8
NODE_0001941,Caddo Parish,22017,2020-04-01,NODE_0001943,Caddo Parish,22017,2020-04-14,13
NODE_0001943,Caddo Parish,22017,2020-04-14,hCoV-19/USA/LA-EVTL042/2020,Caddo Parish,22017,2020-05-02,18
NODE_0001943,Caddo Parish,22017,2020-04-14,hCoV-19/USA/LA-GBCL-26492445/2020,East Baton Rouge Parish,22033,2020-04-28,14
NODE_0001939,Caddo Parish,22017,2020-03-24,NODE_0001946,Caddo Parish,22017,2020-04-01,8
NODE_0001946,Caddo Parish,22017,2020-04-01,hCoV-19/USA/LA-GBCL-26556506/2020,East Baton Rouge Parish,22033,2020-04-16,15
NODE_0001946,Caddo Parish,22017,2020-04-01,NODE_0001833,Caddo Parish,22017,2020-04-14,13
NODE_0001833,Caddo Parish,22017,2020-04-14,hCoV-19/USA/LA-EVTL017/2020,Caddo Parish,22017,2020-04-24,10
NODE_0001833,Caddo Parish,22017,2020-04-14,NODE_0002321,Caddo Parish,22017,2020-04-20,6
NODE_0002321,Caddo Parish,22017,2020-04-20,hCoV-19/USA/LA-EVTL022/2020,Caddo Parish,22017,2020-04-24,4
NODE_0002321,Caddo Parish,22017,2020-04-20,NODE_0001950,Caddo Parish,22017,2020-04-23,3
NODE_0001950,Caddo Parish,22017,2020-04-23,hCoV-19/USA/LA-EVTL299/2020,Caddo Parish,22017,2020-05-09,16
NODE_0001950,Caddo Parish,22017,2020-04-23,NODE_0001954,Caddo Parish,22017,2020-05-01,8
NODE_0001954,Caddo Parish,22017,2020-05-01,hCoV-19/USA/LA-EVTL048/2020,Caddo Parish,22017,2020-05-01,0
NODE_0001938,Caddo Parish,22017,2020-03-19,NODE_0001955,Caddo Parish,22017,2020-03-24,5
NODE_0001955,Caddo Parish,22017,2020-03-24,NODE_0001957,Caddo Parish,22017,2020-04-02,9
NODE_0001964,Caddo Parish,22017,2020-07-05,hCoV-19/USA/LA-EVTL878/2020,Bossier Parish,22015,2020-07-05,0
NODE_0001964,Caddo Parish,22017,2020-07-05,hCoV-19/USA/LA-EVTL604/2020,Webster Parish,22119,2020-08-05,31
NODE_0001957,Caddo Parish,22017,2020-04-02,NODE_0001801,Caddo Parish,22017,2020-05-04,32
NODE_0001801,Caddo Parish,22017,2020-05-04,hCoV-19/USA/LA-EVTL114/2020,Caddo Parish,22017,2020-05-07,3
NODE_0001801,Caddo Parish,22017,2020-05-04,hCoV-19/USA/LA-EVTL074/2020,Caddo Parish,22017,2020-05-04,0
NODE_0001955,Caddo Parish,22017,2020-03-24,NODE_0001960,East Baton Rouge Parish,22033,2020-03-26,2
NODE_0001960,East Baton Rouge Parish,22033,2020-03-26,NODE_0001812,East Baton Rouge Parish,22033,2020-04-02,7
NODE_0001812,East Baton Rouge Parish,22033,2020-04-02,hCoV-19/USA/LA-GBCL-26492470/2020,East Baton Rouge Parish,22033,2020-04-27,25
NODE_0001812,East Baton Rouge Parish,22033,2020-04-02,hCoV-19/USA/LA-GBCL-26513004/2020,East Baton Rouge Parish,22033,2020-04-23,21
NODE_0002142,Caddo Parish,22017,2020-11-08,hCoV-19/USA/LA-EVTL1249/2020,Caddo Parish,22017,2020-12-17,39
NODE_0002084,Caddo Parish,22017,2020-10-02,hCoV-19/USA/LA-EVTL1853/2020,Caddo Parish,22017,2020-10-22,20
NODE_0002084,Caddo Parish,22017,2020-10-02,hCoV-19/USA/LA-EVTL1846/2020,Caddo Parish,22017,2020-10-15,13
NODE_0002085,Bossier Parish,22015,2020-07-12,hCoV-19/USA/LA-EVTL445/2020,Bossier Parish,22015,2020-07-29,17
NODE_0002085,Bossier Parish,22015,2020-07-12,NODE_0002091,Bossier Parish,22015,2020-07-23,11
NODE_0002091,Bossier Parish,22015,2020-07-23,hCoV-19/USA/LA-EVTL801/2020,Bossier Parish,22015,2020-07-23,0
NODE_0002091,Bossier Parish,22015,2020-07-23,NODE_0002012,Bossier Parish,22015,2020-07-29,6
NODE_0002012,Bossier Parish,22015,2020-07-29,hCoV-19/USA/LA-EVTL497/2020,Bossier Parish,22015,2020-07-29,0
NODE_0002012,Bossier Parish,22015,2020-07-29,NODE_0002013,Bossier Parish,22015,2020-08-05,7
NODE_0002013,Bossier Parish,22015,2020-08-05,hCoV-19/USA/LA-EVTL951/2020,Bossier Parish,22015,2020-08-12,7
NODE_0002013,Bossier Parish,22015,2020-08-05,NODE_0002014,Bossier Parish,22015,2020-08-12,7
NODE_0002014,Bossier Parish,22015,2020-08-12,hCoV-19/USA/LA-EVTL948/2020,Bossier Parish,22015,2020-08-12,0
NODE_0002014,Bossier Parish,22015,2020-08-12,hCoV-19/USA/LA-EVTL950/2020,Bossier Parish,22015,2020-08-12,0
NODE_0002107,Natchitoches Parish,22069,2020-12-10,hCoV-19/USA/LA-EVTL1751/2021,Natchitoches Parish,22069,2021-01-13,34
NODE_0002107,Natchitoches Parish,22069,2020-12-10,hCoV-19/USA/LA-EVTL1553/2020,Natchitoches Parish,22069,2020-12-29,19
NODE_0002027,Sabine Parish,22085,2020-11-21,NODE_0002029,Sabine Parish,22085,2020-11-26,5
NODE_0002029,Sabine Parish,22085,2020-11-26,hCoV-19/USA/LA-EVTL1063/2020,Sabine Parish,22085,2020-11-26,0
NODE_0002029,Sabine Parish,22085,2020-11-26,hCoV-19/USA/LA-EVTL1060/2020,Sabine Parish,22085,2020-11-26,0
NODE_0002027,Sabine Parish,22085,2020-11-21,NODE_0002030,Sabine Parish,22085,2020-11-26,5
NODE_0002030,Sabine Parish,22085,2020-11-26,hCoV-19/USA/LA-EVTL1067/2020,Sabine Parish,22085,2020-11-26,0
NODE_0002030,Sabine Parish,22085,2020-11-26,hCoV-19/USA/LA-EVTL1068/2020,Sabine Parish,22085,2020-11-26,0
NODE_0002032,Sabine Parish,22085,2020-11-26,hCoV-19/USA/LA-EVTL1073/2020,Sabine Parish,22085,2020-11-26,0
NODE_0002032,Sabine Parish,22085,2020-11-26,hCoV-19/USA/LA-EVTL1070/2020,Sabine Parish,22085,2020-11-26,0
NODE_0002125,DeSoto Parish,22031,2020-12-24,hCoV-19/USA/LA-EVTL2406/2021,DeSoto Parish,22031,2021-01-22,29
NODE_0002125,DeSoto Parish,22031,2020-12-24,NODE_0002130,DeSoto Parish,22031,2021-01-12,19
NODE_0002130,DeSoto Parish,22031,2021-01-12,hCoV-19/USA/LA-EVTL1810/2021,DeSoto Parish,22031,2021-01-18,6
NODE_0002130,DeSoto Parish,22031,2021-01-12,hCoV-19/USA/LA-EVTL1812/2021,DeSoto Parish,22031,2021-01-18,6
NODE_0002125,DeSoto Parish,22031,2020-12-24,NODE_0002457,DeSoto Parish,22031,2020-12-28,4
NODE_0002457,DeSoto Parish,22031,2020-12-28,hCoV-19/USA/LA-EVTL1612/2021,DeSoto Parish,22031,2021-01-04,7
NODE_0002457,DeSoto Parish,22031,2020-12-28,NODE_0002465,DeSoto Parish,22031,2021-01-04,7
NODE_0002465,DeSoto Parish,22031,2021-01-04,hCoV-19/USA/LA-EVTL1613/2021,DeSoto Parish,22031,2021-01-04,0
NODE_0002465,DeSoto Parish,22031,2021-01-04,NODE_0002043,DeSoto Parish,22031,2021-01-04,0
NODE_0002043,DeSoto Parish,22031,2021-01-04,NODE_0002044,DeSoto Parish,22031,2021-01-12,8
NODE_0002044,DeSoto Parish,22031,2021-01-12,hCoV-19/USA/LA-EVTL1798/2021,DeSoto Parish,22031,2021-01-18,6
NODE_0002044,DeSoto Parish,22031,2021-01-12,NODE_0002045,DeSoto Parish,22031,2021-01-19,7
NODE_0002045,DeSoto Parish,22031,2021-01-19,hCoV-19/USA/LA-EVTL2333/2021,DeSoto Parish,22031,2021-02-01,13
NODE_0002043,DeSoto Parish,22031,2021-01-04,NODE_0002046,DeSoto Parish,22031,2021-01-11,7
NODE_0002046,DeSoto Parish,22031,2021-01-11,hCoV-19/USA/LA-EVTL1773/2021,DeSoto Parish,22031,2021-01-15,4
NODE_0002046,DeSoto Parish,22031,2021-01-11,NODE_0002047,DeSoto Parish,22031,2021-01-13,2
NODE_0002047,DeSoto Parish,22031,2021-01-13,NODE_0002048,DeSoto Parish,22031,2021-01-18,5
NODE_0002048,DeSoto Parish,22031,2021-01-18,hCoV-19/USA/LA-EVTL1808/2021,DeSoto Parish,22031,2021-01-18,0
NODE_0002048,DeSoto Parish,22031,2021-01-18,hCoV-19/USA/LA-EVTL1803/2021,DeSoto Parish,22031,2021-01-18,0
NODE_0002047,DeSoto Parish,22031,2021-01-13,NODE_0002049,DeSoto Parish,22031,2021-01-18,5
NODE_0002049,DeSoto Parish,22031,2021-01-18,hCoV-19/USA/LA-EVTL1813/2021,DeSoto Parish,22031,2021-01-18,0
NODE_0002049,DeSoto Parish,22031,2021-01-18,hCoV-19/USA/LA-EVTL1797/2021,DeSoto Parish,22031,2021-01-18,0
NODE_0002008,East Baton Rouge Parish,22033,2020-03-26,hCoV-19/USA/LA-GBCL-26556588/2020,East Baton Rouge Parish,22033,2020-04-14,19
NODE_0002008,East Baton Rouge Parish,22033,2020-03-26,hCoV-19/USA/LA-GBCL-26791739/2020,East Baton Rouge Parish,22033,2020-04-06,11
NODE_0002022,Madison Parish,22065,2020-07-10,NODE_0002024,Madison Parish,22065,2020-08-21,42
NODE_0002024,Madison Parish,22065,2020-08-21,hCoV-19/USA/LA-EVTL231/2020,Madison Parish,22065,2020-08-21,0
NODE_0002024,Madison Parish,22065,2020-08-21,hCoV-19/USA/LA-EVTL253/2020,Madison Parish,22065,2020-08-21,0
NODE_0002022,Madison Parish,22065,2020-07-10,NODE_0002494,Madison Parish,22065,2020-07-26,16
NODE_0002494,Madison Parish,22065,2020-07-26,hCoV-19/USA/LA-EVTL273/2020,Morehouse Parish,22067,2020-08-24,29
NODE_0002494,Madison Parish,22065,2020-07-26,NODE_0002025,Madison Parish,22065,2020-08-04,9
NODE_0002025,Madison Parish,22065,2020-08-04,hCoV-19/USA/LA-EVTL240/2020,Madison Parish,22065,2020-08-21,17
NODE_0002025,Madison Parish,22065,2020-08-04,NODE_0002026,Madison Parish,22065,2020-08-13,9
NODE_0002026,Madison Parish,22065,2020-08-13,hCoV-19/USA/LA-EVTL283/2020,Madison Parish,22065,2020-08-25,12
NODE_0002026,Madison Parish,22065,2020-08-13,hCoV-19/USA/LA-EVTL275/2020,Madison Parish,22065,2020-08-25,12
NODE_0002025,Madison Parish,22065,2020-08-04,NODE_0002075,Madison Parish,22065,2020-08-10,6
NODE_0002075,Madison Parish,22065,2020-08-10,NODE_0002076,Madison Parish,22065,2020-08-16,6
NODE_0002076,Madison Parish,22065,2020-08-16,hCoV-19/USA/LA-EVTL295/2020,Madison Parish,22065,2020-08-25,9
NODE_0002076,Madison Parish,22065,2020-08-16,NODE_0002079,Madison Parish,22065,2020-08-21,5
NODE_0002079,Madison Parish,22065,2020-08-21,hCoV-19/USA/LA-EVTL230/2020,Madison Parish,22065,2020-08-21,0
NODE_0002079,Madison Parish,22065,2020-08-21,hCoV-19/USA/LA-EVTL222/2020,Madison Parish,22065,2020-08-21,0
NODE_0002092,East Baton Rouge Parish,22033,2020-03-16,hCoV-19/USA/LA-GBCL-26791735/2020,East Baton Rouge Parish,22033,2020-04-09,24
NODE_0002092,East Baton Rouge Parish,22033,2020-03-16,hCoV-19/USA/LA-GBCL-26684493/2020,East Baton Rouge Parish,22033,2020-04-10,25
NODE_0002021,East Baton Rouge Parish,22033,2020-04-20,hCoV-19/USA/LA-GBCL-26513023/2020,East Baton Rouge Parish,22033,2020-04-22,2
NODE_0002021,East Baton Rouge Parish,22033,2020-04-20,hCoV-19/USA/LA-GBCL-26629228/2020,East Baton Rouge Parish,22033,2020-04-22,2
NODE_0002069,Caddo Parish,22017,2020-07-01,hCoV-19/USA/LA-EVTL607/2020,Caddo Parish,22017,2020-07-01,0
NODE_0002069,Caddo Parish,22017,2020-07-01,hCoV-19/USA/LA-EVTL614/2020,Caddo Parish,22017,2020-07-01,0
NODE_0002148,Caddo Parish,22017,2021-01-06,hCoV-19/USA/LA-EVTL1655/2021,Caddo Parish,22017,2021-01-06,0
NODE_0002148,Caddo Parish,22017,2021-01-06,hCoV-19/USA/LA-EVTL1699/2021,Caddo Parish,22017,2021-01-08,2
NODE_0002153,Caddo Parish,22017,2020-02-03,NODE_0002155,Caddo Parish,22017,2020-02-06,3
NODE_0002156,Caddo Parish,22017,2021-02-05,hCoV-19/USA/LA-EVTL2345/2021,Caddo Parish,22017,2021-02-05,0
NODE_0002156,Caddo Parish,22017,2021-02-05,hCoV-19/USA/LA-EVTL2348/2021,Caddo Parish,22017,2021-02-05,0
NODE_0002156,Caddo Parish,22017,2021-02-05,hCoV-19/USA/LA-EVTL2039/2021,Caddo Parish,22017,2021-02-05,0
NODE_0002170,Caddo Parish,22017,2020-03-31,NODE_0002181,Caddo Parish,22017,2020-04-16,16
NODE_0002182,Caddo Parish,22017,2020-11-26,NODE_0002184,Bossier Parish,22015,2020-12-28,32
NODE_0002184,Bossier Parish,22015,2020-12-28,hCoV-19/USA/LA-EVTL1700/2021,Bossier Parish,22015,2021-01-08,11
NODE_0002184,Bossier Parish,22015,2020-12-28,hCoV-19/USA/LA-EVTL1793/2021,Bossier Parish,22015,2021-01-18,21
NODE_0002184,Bossier Parish,22015,2020-12-28,hCoV-19/USA/LA-EVTL2405/2021,Bossier Parish,22015,2021-01-22,25
NODE_0002184,Bossier Parish,22015,2020-12-28,NODE_0002175,Bossier Parish,22015,2021-01-12,15
NODE_0002175,Bossier Parish,22015,2021-01-12,hCoV-19/USA/LA-EVTL1737/2021,Bossier Parish,22015,2021-01-12,0
NODE_0002175,Bossier Parish,22015,2021-01-12,NODE_0002176,Bossier Parish,22015,2021-01-22,10
NODE_0002176,Bossier Parish,22015,2021-01-22,hCoV-19/USA/LA-EVTL2404/2021,Bossier Parish,22015,2021-01-22,0
NODE_0002170,Caddo Parish,22017,2020-03-31,NODE_0002177,Caddo Parish,22017,2020-04-06,6
NODE_0002177,Caddo Parish,22017,2020-04-06,NODE_0002178,Caddo Parish,22017,2020-04-13,7
NODE_0002178,Caddo Parish,22017,2020-04-13,NODE_0002179,Caddo Parish,22017,2020-05-05,22
NODE_0002637,Caddo Parish,22017,2020-12-06,hCoV-19/USA/LA-EVTL1508/2020,Caddo Parish,22017,2020-12-28,22
NODE_0002637,Caddo Parish,22017,2020-12-06,NODE_0002645,Caddo Parish,22017,2020-12-10,4
NODE_0002645,Caddo Parish,22017,2020-12-10,hCoV-19/USA/LA-EVTL1509/2020,Caddo Parish,22017,2020-12-28,18
NODE_0002645,Caddo Parish,22017,2020-12-10,hCoV-19/USA/LA-EVTL1179/2020,Caddo Parish,22017,2020-12-10,0
NODE_0002179,Caddo Parish,22017,2020-05-05,NODE_0002185,Caddo Parish,22017,2020-05-07,2
NODE_0002185,Caddo Parish,22017,2020-05-07,NODE_0002193,Caddo Parish,22017,2020-05-11,4
NODE_0002193,Caddo Parish,22017,2020-05-11,NODE_0002194,Caddo Parish,22017,2020-05-13,2
NODE_0002194,Caddo Parish,22017,2020-05-13,NODE_0002195,Caddo Parish,22017,2020-05-18,5
NODE_0002312,Caddo Parish,22017,2020-11-08,hCoV-19/USA/LA-EVTL1972/2020,Caddo Parish,22017,2020-11-23,15
NODE_0002205,Bossier Parish,22015,2020-11-30,hCoV-19/USA/LA-EVTL1091/2020,Bossier Parish,22015,2020-11-30,0
NODE_0002205,Bossier Parish,22015,2020-11-30,NODE_0002207,Bossier Parish,22015,2020-12-03,3
NODE_0002207,Bossier Parish,22015,2020-12-03,NODE_0002209,Bossier Parish,22015,2020-12-09,6
NODE_0002209,Bossier Parish,22015,2020-12-09,hCoV-19/USA/LA-EVTL1181/2020,Bossier Parish,22015,2020-12-10,1
NODE_0002209,Bossier Parish,22015,2020-12-09,hCoV-19/USA/LA-EVTL1182/2020,Bossier Parish,22015,2020-12-10,1
NODE_0002207,Bossier Parish,22015,2020-12-03,NODE_0002211,Bossier Parish,22015,2020-12-10,7
NODE_0002211,Bossier Parish,22015,2020-12-10,hCoV-19/USA/LA-EVTL1209/2020,Bossier Parish,22015,2020-12-13,3
NODE_0002211,Bossier Parish,22015,2020-12-10,NODE_0002212,Bossier Parish,22015,2020-12-14,4
NODE_0002212,Bossier Parish,22015,2020-12-14,hCoV-19/USA/LA-EVTL1437/2020,Bossier Parish,22015,2020-12-14,0
NODE_0002312,Caddo Parish,22017,2020-11-08,NODE_0002213,Caddo Parish,22017,2020-11-12,4
NODE_0002213,Caddo Parish,22017,2020-11-12,NODE_0002215,Caddo Parish,22017,2020-11-14,2
NODE_0002215,Caddo Parish,22017,2020-11-14,NODE_0002217,Caddo Parish,22017,2020-11-18,4
NODE_0002217,Caddo Parish,22017,2020-11-18,NODE_0002218,Caddo Parish,22017,2020-12-10,22
NODE_0002218,Caddo Parish,22017,2020-12-10,hCoV-19/USA/LA-EVTL1574/2021,Caddo Parish,22017,2021-01-02,23
NODE_0002218,Caddo Parish,22017,2020-12-10,NODE_0002220,Caddo Parish,22017,2020-12-21,11
NODE_0002220,Caddo Parish,22017,2020-12-21,NODE_0002221,Caddo Parish,22017,2020-12-29,8
NODE_0002221,Caddo Parish,22017,2020-12-29,hCoV-19/USA/LA-EVTL1545/2020,Caddo Parish,22017,2020-12-29,0
NODE_0002217,Caddo Parish,22017,2020-11-18,NODE_0002326,Caddo Parish,22017,2020-12-01,13
NODE_0002326,Caddo Parish,22017,2020-12-01,NODE_0002327,Caddo Parish,22017,2020-12-07,6
NODE_0002327,Caddo Parish,22017,2020-12-07,NODE_0002331,Caddo Parish,22017,2020-12-28,21
NODE_0002331,Caddo Parish,22017,2020-12-28,hCoV-19/USA/LA-EVTL2395/2021,Caddo Parish,22017,2021-01-21,24
NODE_0002331,Caddo Parish,22017,2020-12-28,hCoV-19/USA/LA-EVTL2344/2021,Caddo Parish,22017,2021-02-04,38
NODE_0002327,Caddo Parish,22017,2020-12-07,NODE_0002229,Caddo Parish,22017,2020-12-27,20
NODE_0002229,Caddo Parish,22017,2020-12-27,hCoV-19/USA/LA-EVTL1656/2021,Caddo Parish,22017,2021-01-06,10
NODE_0002229,Caddo Parish,22017,2020-12-27,NODE_0002230,Caddo Parish,22017,2021-01-06,10
NODE_0002230,Caddo Parish,22017,2021-01-06,hCoV-19/USA/LA-EVTL1680/2021,Caddo Parish,22017,2021-01-07,1
NODE_0002230,Caddo Parish,22017,2021-01-06,NODE_0002231,Caddo Parish,22017,2021-01-11,5
NODE_0002231,Caddo Parish,22017,2021-01-11,hCoV-19/USA/LA-EVTL1996/2021,Caddo Parish,22017,2021-01-19,8
NODE_0002326,Caddo Parish,22017,2020-12-01,NODE_0002707,Caddo Parish,22017,2020-12-12,11
NODE_0002707,Caddo Parish,22017,2020-12-12,NODE_0002339,Caddo Parish,22017,2021-01-07,26
NODE_0002339,Caddo Parish,22017,2021-01-07,hCoV-19/USA/LA-EVTL1715/2021,Caddo Parish,22017,2021-01-11,4
NODE_0002707,Caddo Parish,22017,2020-12-12,NODE_0002232,Caddo Parish,22017,2020-12-23,11
NODE_0002232,Caddo Parish,22017,2020-12-23,NODE_0002340,Caddo Parish,22017,2021-01-10,18
NODE_0002340,Caddo Parish,22017,2021-01-10,hCoV-19/USA/LA-EVTL1707/2021,Caddo Parish,22017,2021-01-10,0
NODE_0002340,Caddo Parish,22017,2021-01-10,hCoV-19/USA/LA-EVTL1795/2021,Caddo Parish,22017,2021-01-18,8
NODE_0002232,Caddo Parish,22017,2020-12-23,NODE_0002234,Caddo Parish,22017,2020-12-28,5
NODE_0002234,Caddo Parish,22017,2020-12-28,NODE_0002235,Caddo Parish,22017,2021-01-06,9
NODE_0002235,Caddo Parish,22017,2021-01-06,hCoV-19/USA/LA-EVTL1651/2021,Caddo Parish,22017,2021-01-06,0
NODE_0002234,Caddo Parish,22017,2020-12-28,NODE_0002236,Caddo Parish,22017,2021-01-05,8
