from,to,prob
22027,22081,0.0016216501122553232
22027,22083,0.002060162930418014
22027,22085,0.0005254092558084185
22027,22087,0.00023608496423045393
22027,22089,0.00030336190710523515
22027,22091,2.2358344035554648e-05
22027,22093,1.72010480011392e-05
22027,22095,0.00011951143448545142
22027,22097,6.716905766454104e-05
22027,22099,3.589601122769056e-05
22027,22101,7.036438797024751e-05
22027,22103,0.001499762750633824
22027,22105,0.0003677490122944187
22027,22107,0.0011187796338604772
22027,22109,0.00026409097816292476
22027,22111,0.023583749507433742
22027,22113,2.981139555118821e-05
22027,22115,0.000208082051511381
22027,22117,3.97874449742066e-05
22027,22119,0.28124123145453495
22027,22121,0.0001837339316886704
22027,22123,0.000867352632099189
22027,22125,4.636926731291184e-05
22027,22127,0.0010751475742462548
22029,22001,0.00016052424217992268
22029,22003,0.0007764628460886605
22029,22005,0.011414057174887499
22029,22007,0.0004930886874069193
22029,22009,0.010766667523586149
22029,22011,0.00021537560680043452
22029,22013,0.0008569471833859408
22029,22015,0.0009696323949929493
22029,22017,0.0010022962099680603
22029,22019,0.00188298139678921
22029,22021,0.002265819145210851
22029,22023,2.188604023763475e-05
22029,22025,0.07568524079315692
22029,22027,3.0189187867668984e-05
22029,22029,0.6139787996369732
22029,22031,6.649641512645969e-05
22029,22033,0.06049783296275732
22029,22035,0.0003936334525489455
22029,22037,0.000873339708805073
22029,22039,0.0007077658695316398
22029,22041,0.018929479084160147
22029,22043,0.004988766587621245
22029,22045,0.00020599917333950055
22029,22047,0.0018385694263791561
22029,22049,0.00012980100284061742
22029,22051,0.00902223386472377
22029,22053,0.00011210786119546385
22029,22055,0.001718676123179015
22029,22057,0.0006558818831890805
22029,22059,0.013754464753253407
22029,22061,0.0036667693303182964
22029,22063,0.010581133774734994
22029,22065,0.004311538114176325
22029,22067,0.0022277723166789615
22029,22069,0.0008826640462761603
22029,22071,0.01698425012241961
22029,22073,0.021808695671013158
22029,22075,0.00042513287586113166
22029,22077,0.0017316450673766067
22029,22079,0.062220232114431104
22029,22081,8.245136579473366e-05
22029,22083,0.003588830729251374
22029,22085,0.00018407910649319328
22029,22087,0.00046526421495054733
22029,22089,0.0006662211123483219
22029,22091,0.00019440533882691757
22029,22093,0.0004537065958519651
22029,22095,0.0005086146965214036
22029,22097,0.0005291721337840898
22029,22099,0.00011693427080757691
22029,22101,0.00011630029541168477
22029,22103,0.00383897745272772
22029,22105,0.001625447707332186
22029,22107,0.014972398451586447
22029,22109,0.0008266732759578973
22029,22111,0.0010061942756429772
22029,22113,8.587837634480994e-05
22029,22115,0.001454256284885993
22029,22117,0.00017309408616836082
22029,22119,0.0006355333295955235
22029,22121,0.004387016550470828
22029,22123,0.0013379901520021653
22029,22125,0.003070981334598428
22029,22127,0.000424729191175682
22031,22001,0.0003273892394842962
22031,22003,0.0002597403788018569
22031,22005,0.0009178472224419842
22031,22007,0.00016577415186924398
22031,22009,0.0003008417437290864
22031,22011,9.866919708389155e-05
22031,22013,0.004053970392159284
22031,22015,0.13907132435880773
22031,22017,0.37372096080963163
22031,22019,0.000747337746684224
22031,22021,0.0003596074394081762
22031,22023,6.346018743815822e-06
22031,22025,0.00017117340851555233
22031,22027,0.0007007919931475274
22031,22029,5.3760731496314774e-05
22031,22031,0.3314956455866223
22031,22033,0.007136362299930991
22031,22035,1.3981867253568834e-05
22031,22037,0.00014172587483733234
22031,22039,0.0006435444081527121
22031,22041,0.00027412644382466037
22031,22043,0.0005611542813913961
22031,22045,0.00013697920363626642
22031,22047,0.000707458192092459
22031,22049,0.0002746384867358095
22031,22051,0.000978161045212741
22031,22053,2.9906992299092384e-05
22031,22055,0.001337419689180637
22031,22057,0.000505279815743859
22031,22059,0.00021531380052161082
22031,22061,0.003256319640278966
22031,22063,0.0013336452812586436
22031,22065,0.00010074272400218784
22031,22067,0.0012088436463346917
22031,22069,0.01891637073045127
22031,22071,0.0019259213333196706
22031,22073,0.022263005307472963
22031,22075,3.789327624496698e-05
22031,22077,0.0005524725410611371
22031,22079,0.003045118177483362
22031,22081,0.01256617305280968
22031,22083,0.0006316013206992301
22031,22085,0.05068454060133015
22031,22087,2.101997432380718e-05
22031,22089,5.481811612103253e-05
22031,22091,8.820795304277972e-05
22031,22093,6.102046236058929e-05
22031,22095,2.8945542127303056e-05
22031,22097,0.0001417288383715743
22031,22099,0.0008335969839330659
22031,22101,0.0006020760634496722
22031,22103,0.0007024624292451682
22031,22105,0.00018221705788753473
22031,22107,3.38531391561977e-05
22031,22109,0.0003723770058130994
22031,22111,0.0008543849643234846
22031,22113,5.870001938187425e-05
22031,22115,0.0015700900956817107
22031,22117,3.3650859893731616e-05
22031,22119,0.009143007795789068
22031,22121,0.0008968026568242281
22031,22123,0.0002816497786869877
22031,22125,0.0014317356645403765
22031,22127,0.000677774146859818
22033,22001,0.0005923833787483435
22033,22003,0.00014919714207243764
22033,22005,0.08349744401101902
22033,22007,0.003181672052197585
22033,22009,0.0018841567966752584
22033,22011,0.00034933125042498834
22033,22013,2.760462601435408e-05
22033,22015,0.001194162595267369
22033,22017,0.0017222363303864131
22033,22019,0.0025351790978661278
22033,22021,6.33142405922039e-05
22033,22023,2.84202823688712e-05
22033,22025,5.9446818493322015e-05
22033,22027,3.3872048564870804e-05
22033,22029,0.0009605825766648075
22033,22031,0.00022513189267107472
22033,22033,0.6585374959470294
22033,22035,1.3993702538501732e-06
22033,22037,0.011108132095283045
22033,22039,0.00020482340061432717
22033,22041,0.0005110802519230518
22033,22043,0.00019267148658777067
22033,22045,0.0007870161757612128
22033,22047,0.01645533959668816
22033,22049,3.262843043073679e-05
22033,22051,0.009655494262419264
22033,22053,0.00032665775933521634
22033,22055,0.00731884180350778
22033,22057,0.0020925238728679656
22033,22059,6.14575548151383e-05
22033,22061,0.0002634394080057933
22033,22063,0.10263071158710915
22033,22065,6.5839392242907286e-06
22033,22067,7.543835099791409e-05
22033,22069,0.0007202613645278922
22033,22071,0.012407540613805721
22033,22073,0.0013510619615800096
22033,22075,0.0004053773182463437
22033,22077,0.012134971261181847
22033,22079,0.003462713739820265
22033,22081,1.7975227246600186e-05
22033,22083,4.972402692958255e-05
22033,22085,8.228302803652017e-05
22033,22087,0.00045786918057520764
22033,22089,0.0015264608185237064
22033,22091,0.0014707861384001691
22033,22093,0.002555288929430289
22033,22095,0.0014013882425653928
22033,22097,0.00138447199933221
22033,22099,0.0006736266407380837
22033,22101,0.0006141665307361776
22033,22103,0.00835686333817969
22033,22105,0.008903010228017136
22033,22107,0.00014081030422509144
22033,22109,0.0017519145964283633
22033,22111,0.0001771000155104281
22033,22113,0.0007172014734542894
22033,22115,0.00019359996225046212
22033,22117,0.0005806925501197464
22033,22119,6.354639147659876e-05
22033,22121,0.025171261787945647
22033,22123,5.05130766398157e-06
22033,22125,0.006411922074595516
22033,22127,4.518851557603523e-05
22035,22001,1.7593641660309104e-06
22035,22003,1.6768568906631733e-07
22035,22005,6.957052009049297e-05
22035,22009,3.382401395253078e-05
22035,22011,8.761727216696908e-06
22035,22013,0.00037001786549328185
22035,22015,0.003579181400212557
22035,22017,0.0021686533803214813
22035,22019,9.945177586217314e-05
22035,22021,0.0008503436112113731
22035,22025,0.0002847693957916255
22035,22027,0.00018042522661644843
22035,22029,0.0008149526307753776
22035,22031,7.775405369769972e-05
22035,22033,0.0012752093956895775
22035,22035,0.38405587486275006
22035,22037,4.3362916149331726e-06
22035,22041,0.014216056528900055
22035,22043,5.9318122379027575e-06
22035,22045,2.119824402223746e-06
22035,22049,0.0009367593407623031
22035,22051,0.00011801455012594764
22035,22055,9.51026840616998e-05
22035,22057,1.4721889701276187e-06
22035,22059,0.00031086280736412506
22035,22061,0.005899328637263533
22035,22063,7.219735248295908e-05
22035,22065,0.050814318072094786
22035,22067,0.02780916084474016
22035,22069,8.451671311781799e-05
22035,22071,0.0003201213411832241
22035,22073,0.07511793680689892
22035,22075,2.8097400047337012e-05
22035,22079,0.0003726291773510814
22035,22081,3.6852919466718216e-05
22035,22083,0.02799772198532983
22035,22085,6.965764896692782e-06
22035,22089,1.2961726534779709e-05
22035,22095,3.5166842599075068e-06
22035,22099,1.6060000307877316e-06
22035,22103,0.00011722081030967071
22035,22105,0.00015904861283845773
22035,22107,0.0007963847861805507
22035,22109,6.700752903893659e-05
22035,22111,0.00417600207395175
22035,22115,3.727980114294108e-05
22035,22117,2.7493680604498147e-05
22035,22119,0.0003742954763579486
22035,22123,0.395932183811998
22035,22125,9.283713789118031e-06
22035,22127,0.00016449534011385444
22037,22001,0.00047104572790123377
22037,22003,7.897834283012457e-05
22037,22005,0.053559689949710915
22037,22007,0.0024052861144244655
22037,22009,0.001158302089418056
22037,22011,0.00020354010255761888
22037,22013,7.614455893993441e-05
22037,22015,0.0007469508675995209
22037,22017,0.0009320002205305215
22037,22019,0.001957864391856961
22037,22021,5.2602375004963174e-05
22037,22023,1.503829990541691e-05
22037,22025,5.8710437934368435e-05
22037,22027,1.3288875249680533e-05
22037,22029,0.0010057665673904653
22037,22031,0.00016043959058103732
22037,22033,0.5813481216136152
22037,22035,1.6829519559881028e-06
22037,22037,0.14327949206350152
22037,22039,0.0001430730469066421
22037,22041,0.0006803439374887177
22037,22043,0.0001723247765195553
22037,22045,0.00037330459820594054
22037,22047,0.011560377834355259
22037,22049,0.0005794268641931284
22037,22051,0.005068868885035897
22037,22053,0.00018192355149293876
22037,22055,0.004811253622807214
22037,22057,0.0019503638032739236
22037,22059,3.999078539429641e-05
22037,22061,0.0008588181479259608
22037,22063,0.07329294126741827
22037,22065,2.0813318414886592e-05
22037,22067,8.573892787884873e-05
22037,22069,0.00023893888141357386
22037,22071,0.009368025779696162
22037,22073,0.0014062788279178185
22037,22075,0.00017213719099202983
22037,22077,0.014222737191068731
22037,22079,0.0021939150195550874
22037,22081,5.835465458944658e-06
22037,22083,3.974166188788375e-05
22037,22085,5.478797385162168e-06
22037,22087,0.0002784249127803791
22037,22089,0.0007932750313340228
22037,22091,0.004428233484208141
22037,22093,0.0017198515220445269
22037,22095,0.0009600433861750416
22037,22097,0.0009760923983785553
22037,22099,0.00047115885327337644
22037,22101,0.00037702812034479956
22037,22103,0.0064585868152459945
22037,22105,0.013039576482069581
22037,22107,0.00013891083285842544
22037,22109,0.001536145529549668
22037,22111,0.0001609358845987616
22037,22113,0.0003971721215702189
22037,22115,0.00011106285745826814
22037,22117,0.0005731853399217239
22037,22119,2.1945323189226186e-05
22037,22121,0.017842260095876063
22037,22123,5.562502796485878e-06
22037,22125,0.034632002575726635
22037,22127,8.094860700518091e-05
22039,22001,0.06323469804722227
22039,22003,0.02561843884501871
22039,22005,0.002344941747977066
22039,22007,0.0001446813921167435
22039,22009,0.016118762417612877
22039,22011,0.001203104246048985
22039,22013,3.038186606904941e-05
22039,22015,0.0009453247817912774
22039,22017,0.00048769638027060827
22039,22019,0.015996165551052027
22039,22021,7.090702462787025e-05
22039,22023,0.0010673493726119116
22039,22025,0.0011877810584494807
22039,22027,7.8778684254642e-06
22039,22029,0.0002434624709945341
22039,22031,0.00012872767864297737
22039,22033,0.0064734623886457095
22039,22037,7.461748435791382e-05
22039,22039,0.4498166806677359
22039,22041,0.00015513140941946223
22039,22043,0.0031199489377117546
22039,22045,0.009104060301881546
22039,22047,0.0004322821644889181
22039,22049,0.00012565686762688316
22039,22051,0.0023245844389128234
22039,22053,0.010536498757676963
22039,22055,0.11101209296050786
22039,22057,0.0007087308456658607
22039,22059,0.001073876500039857
22039,22061,5.467103386250385e-05
22039,22063,0.001042667177904013
22039,22065,2.9159932602087324e-06
22039,22067,3.711568808583279e-06
22039,22069,0.0012024922884883034
22039,22071,0.0057425808435347045
22039,22073,0.0002617082375892825
22039,22075,0.00023000456868564717
22039,22077,0.0006522908034262763
22039,22079,0.04940136949755969
22039,22081,3.568824549202768e-05
22039,22083,1.9929378060629266e-06
22039,22085,0.0009485536564787164
22039,22087,0.0001618403607621365
22039,22089,0.0001323414479654632
22039,22091,1.9919813538264116e-05
22039,22093,0.00016658676864284746
22039,22095,8.821619550587829e-05
22039,22097,0.1823998330553137
22039,22099,0.009271383030649005
22039,22101,0.0022429489219512803
22039,22103,0.001110770210870437
22039,22105,0.0003211132353966947
22039,22107,2.985718256236295e-06
22039,22109,0.00040021044558746316
22039,22111,5.564156425522533e-05
22039,22113,0.01658498605468433
22039,22115,0.001879904292013967
22039,22117,2.300216439995051e-05
22039,22119,0.00041475232740604396
22039,22121,0.000982729767386438
22039,22123,1.3348617864668577e-05
22039,22125,6.457924935585708e-05
22039,22127,0.0002943354316948229
22041,22001,0.00016875713622163923
22041,22003,0.0013526019283337605
22041,22005,0.0023442659835516957
22041,22007,0.00010975187863447144
22041,22009,0.0008247979796469801
22041,22011,0.00022165580865249706
22041,22013,0.0005159159277452727
22041,22015,0.003348543169919121
22041,22017,0.0066326991103468
22041,22019,0.0016993626088712829
22041,22021,0.009467686177667418
22041,22023,2.5820101675445407e-05
22041,22025,0.021600299615580562
22041,22027,0.0003587023563302792
22041,22029,0.01545043845376793
22041,22031,0.00014752582760319875
22041,22033,0.013387319361451386
22041,22035,0.0028541259198016124
22041,22037,0.0003828438027336025
22041,22039,0.00023277874564461831
22041,22041,0.5940641883100263
22041,22043,0.000896633886377994
22041,22045,3.8137334856698784e-05
22041,22047,0.00044876393669998925
22041,22049,0.001158843875644337
22041,22051,0.0022692032217748004
22041,22053,0.0003305074587753418
22041,22055,0.00046440134974303507
22041,22057,0.0001075759019306041
22041,22059,0.003042622230763333
22041,22061,0.006339810176114141
22041,22063,0.00302636501448911
22041,22065,0.012314616295568542
22041,22067,0.007732735069131647
22041,22069,0.001682751317053955
22041,22071,0.0026736630762832893
22041,22073,0.13214603916290227
22041,22075,7.262333580884372e-05
22041,22077,0.0003481854377107518
22041,22079,0.009277996230837351
22041,22081,3.973928372440975e-05
22041,22083,0.10754966986148705
22041,22085,5.641232518163048e-05
22041,22087,6.973622263062942e-05
22041,22089,0.00016156323471690044
22041,22091,7.834882111259781e-05
22041,22093,7.955951029723996e-05
22041,22095,0.0003399551228610846
22041,22097,0.0003396739600093974
22041,22099,3.960010305151013e-05
22041,22101,3.522677673498808e-05
22041,22103,0.000695487733034461
22041,22105,0.001330915834772882
22041,22107,0.013357664194952868
22041,22109,0.00014302873178103232
22041,22111,0.004816173076175464
22041,22113,5.22113328777383e-05
22041,22115,0.00039096005428929857
22041,22117,4.277631436026735e-05
22041,22119,0.0012748059287812183
22041,22121,0.0006375478878463486
22041,22123,0.007580639676043347
22041,22125,0.00042729815181458835
22041,22127,0.0008994513447910036
22043,22001,0.001964565958803328
22043,22003,0.0057550328559057475
22043,22005,0.003970517572165505
22043,22007,9.31249653726145e-05
22043,22009,0.03274786700528693
22043,22011,0.001021291553234062
22043,22013,0.0003868267876698533
22043,22015,0.004307407893838519
22043,22017,0.005363720775316767
22043,22019,0.0034571131562526895
22043,22021,0.002229158033949159
22043,22023,0.00010974477034146402
22043,22025,0.005577778947541497
22043,22027,6.275936126948162e-05
22043,22029,0.002484969692567973
22043,22031,0.0005973644397588455
22043,22033,0.01252061412107072
22043,22035,1.222291191729394e-06
22043,22037,0.00013713226570205515
22043,22039,0.005468847647890705
22043,22041,0.0011684246341871665
22043,22043,0.18960771829656073
22043,22045,0.002719197214544989
22043,22047,0.00040446828823636073
22043,22049,0.0010389629358188743
22043,22051,0.0032880434387193725
22043,22053,0.0007069841193016306
22043,22055,0.027968398530407373
22043,22057,0.0005134392165482009
22043,22059,0.034635569270338125
22043,22061,0.0016793344507756373
22043,22063,0.002848109597689531
22043,22065,2.694915651815952e-05
22043,22067,0.0002590532132809155
22043,22069,0.02836616905610568
22043,22071,0.006346005922715865
22043,22073,0.005972455205966678
22043,22075,0.0001668822572975189
22043,22077,0.0004416539282479268
22043,22079,0.5478704933779462
22043,22081,0.0009913550888050817
22043,22083,0.00027110858307947093
22043,22085,0.0025561416217309034
22043,22087,0.0002082020828468626
22043,22089,0.0002151722960596853
22043,22091,2.224495540573346e-05
22043,22093,0.00013324626036114373
22043,22095,0.00011893694505463289
22043,22097,0.0031776001936188168
22043,22099,0.002098992322783013
22043,22101,0.0005365687534885593
22043,22103,0.0016519551035379329
22043,22105,0.00033609729599693767
22043,22107,5.899035297051801e-06
22043,22109,0.00044896103659790716
22043,22111,0.0003458776577985959
22043,22113,0.0037451926853040813
22043,22115,0.009326499091009391
22043,22117,6.117424338086423e-05
22043,22119,0.00025704632663898564
22043,22121,0.0009478068420268365
22043,22123,0.00016598910293708292
22043,22125,0.00012770459499363614
22043,22127,0.02796485567491018
22045,22001,0.010787518941266096
22045,22003,0.0005964537910696
22045,22005,0.002613080760190188
22045,22007,0.0003910346980556514
22045,22009,0.00196309462849377
22045,22011,9.31862858107121e-05
22045,22013,1.626786833267826e-05
22045,22015,0.00012930080822726482
22045,22017,0.00017308688572431155
22045,22019,0.005487867490097178
22045,22021,0.00010532328708226917
22045,22023,9.331692620444403e-05
22045,22025,0.00011091851162353747
22045,22027,3.0035238693726265e-06
22045,22029,2.0714962449287333e-05
22045,22031,2.0025540607094066e-05
22045,22033,0.011857619018024798
22045,22035,1.4568978175618986e-08
22045,22037,4.649391386821758e-05
22045,22039,0.0026082674791264755
22045,22041,1.0383417590786708e-05
22045,22043,0.00026716895921058843
22045,22045,0.5773131615055046
22045,22047,0.0007178757417072425
22045,22049,0.00010457870714982829
22045,22051,0.0027877661674872056
22045,22053,0.001841456767843648
22045,22055,0.2032811674242875
22045,22057,0.002269847790653958
22045,22059,0.0003105499399061667
22045,22061,4.251181610078917e-05
22045,22063,0.0019770838388993993
22045,22065,2.4498989169750945e-07
22045,22067,8.847037235295646e-06
22045,22069,0.00027673686743738123
22045,22071,0.0055309866944971385
22045,22073,0.00022042527143507952
22045,22075,0.00030984190279801125
22045,22077,0.0005270803237708653
22045,22079,0.0019464510416447812
22045,22081,5.097146479216433e-06
22045,22083,3.5950242179053867e-06
22045,22085,0.00018049247406199174
22045,22087,0.00010485828527429295
22045,22089,0.00039730547790169026
22045,22091,3.44166254657978e-05
22045,22093,9.813499727132141e-05
22045,22095,9.227073000786199e-05
22045,22097,0.011846353625542629
22045,22099,0.04745560383873835
22045,22101,0.04332465322020571
22045,22103,0.0011733984256311046
22045,22105,0.0011370660881076153
22045,22107,1.5607086714076725e-06
22045,22109,0.0017738581252519188
22045,22111,7.669418890094065e-05
22045,22113,0.05332134268445658
22045,22115,7.55068691484602e-05
22045,22117,0.00010827653190324174
22045,22119,1.3975010433992606e-05
22045,22121,0.0018141336683965058
22045,22123,8.306383884243365e-06
22045,22125,7.520946108534066e-05
22045,22127,1.7134314808777925e-05
22047,22001,0.001545387502749837
22047,22003,0.000534229237233353
22047,22005,0.1255768620996443
22047,22007,0.015511746586414332
22047,22009,0.0017370280053987225
22047,22011,0.0005167132952068984
22047,22013,1.3751232396932838e-05
22047,22015,0.0014336091908614445
22047,22017,0.0015207410034926022
22047,22019,0.004977720959675972
22047,22021,5.5749613864914864e-05
22047,22023,0.00013420150983581603
22047,22025,1.1219574889702031e-05
22047,22027,1.213842879010863e-05
22047,22029,0.0007649537929347488
22047,22031,0.00035561933608568364
22047,22033,0.3546959512512726
22047,22037,0.004287478588876883
22047,22039,0.0003476253658434997
22047,22041,0.0003573378869221185
22047,22043,0.00022504564918582654
22047,22045,0.0016003125366894117
22047,22047,0.22002786388156023
22047,22049,4.5986820882932236e-05
22047,22051,0.005393821595613224
22047,22053,0.0008794148374395216
22047,22055,0.015716700170533286
22047,22057,0.008879086919728881
22047,22059,2.0159796567607588e-05
22047,22061,0.00019002212837774534
22047,22063,0.07303211296672649
22047,22065,1.038225326904069e-06
22047,22067,3.8702333704451065e-05
22047,22069,0.000599372770970398
22047,22071,0.0075780132336013
22047,22073,0.000722616396835904
22047,22075,0.00029114634263280277
22047,22077,0.02245870363693416
22047,22079,0.004663133782048046
22047,22081,2.104012746882619e-06
22047,22083,1.5583642072292723e-05
22047,22085,0.00029852568449831703
22047,22087,0.00019397861622115066
22047,22089,0.0011571149149697012
22047,22091,0.0010305587648895584
22047,22093,0.0056523956293369525
22047,22095,0.0018243552837704847
22047,22097,0.0036501850720639085
22047,22099,0.003082053205677243
22047,22101,0.0016929204463876674
22047,22103,0.006896988827446778
22047,22105,0.010240193030133227
22047,22107,0.0001810915447642734
22047,22109,0.002757489410602235
22047,22111,0.000150482043239628
22047,22113,0.0012843764597455407
22047,22115,0.00024173390396560067
22047,22117,0.0005539328818297966
22047,22119,5.3148426172098296e-05
22047,22121,0.07525489451176594
22047,22123,1.9353891687288088e-07
22047,22125,0.00424219879009328
22047,22127,0.002790182870941076
22049,22001,0.00047995126425637313
22049,22003,6.150665670123682e-05
22049,22005,0.00014611527590845935
22049,22007,4.519269832837414e-06
22049,22009,0.00029906119185367004
22049,22011,0.00038042550604752527
22049,22013,0.03168152271574102
22049,22015,0.0210699916800741
22049,22017,0.021370763161969553
22049,22019,0.0014357867802663013
22049,22021,0.001115695339932745
22049,22023,1.7631835723569254e-05
22049,22025,0.0001281024420831798
22049,22027,0.004916787045421191
22049,22029,0.00016664050682709021
22049,22031,0.0014317574003623824
22049,22033,0.0029293759401725515
22049,22035,0.0002663866501273215
22049,22037,0.0005388092210972297
22049,22039,0.00013322627242517008
22049,22041,0.0020329541512529945
22049,22043,0.0009744594237922028
22049,22045,0.000420894298574191
22049,22047,7.716754948984431e-05
22049,22049,0.33984258685447405
22049,22051,0.0001848350572544865
22049,22053,0.00013641275276571097
22049,22055,0.003555305514071556
22049,22057,0.00036177339537231125
22049,22059,0.0009155369146768914
22049,22061,0.30574502525689096
22049,22063,0.0003856840518718504
22049,22065,0.0007922679505756976
22049,22067,0.003778563526113594
22049,22069,0.0032058161819565876
22049,22071,0.0026862317341123172
22049,22073,0.15501435612394351
22049,22075,1.180515071364649e-05
22049,22077,7.466624734524511e-05
22049,22079,0.0033476362189854103
22049,22081,0.0010339580951199045
22049,22083,0.005266124864276972
22049,22085,0.00017688423507615872
22049,22087,1.0897954416998493e-06
22049,22089,0.0003583535180709786
22049,22091,2.4362964718537837e-06
22049,22093,4.756795186438177e-06
22049,22095,8.712375428500447e-06
22049,22097,0.0005547264000353366
22049,22099,0.0002983017008768996
22049,22101,9.737721388441522e-05
22049,22103,0.00030389948021163787
22049,22105,0.00028533144836135634
22049,22107,0.00010152611369069075
22049,22109,9.842692782810113e-05
22049,22111,0.02892977315030295
22049,22113,0.0005976519783173303
22049,22115,0.00034364654060174514
22049,22117,2.8958104691755586e-06
22049,22119,0.004021706184336629
22049,22121,0.00025664375364339604
22049,22123,0.0014298874759964425
22049,22125,1.1524673763760714e-05
22049,22127,0.04369633066155088
22051,22001,0.00015892215872801842
22051,22003,2.4002686496398327e-05
22051,22005,0.004201356868241742
22051,22007,0.00035845234813516283
22051,22009,0.0003203823595197617
22051,22011,2.0267633944182394e-05
22051,22013,1.8198534598736408e-05
22051,22015,0.0005914044928446836
22051,22017,0.0004128547901887308
22051,22019,0.0010007386318723625
22051,22021,4.385902608498575e-06
22051,22023,3.713375097619572e-05
22051,22025,3.7987424194376877e-06
22051,22027,2.9813909485004757e-05
22051,22029,8.625596532711434e-05
22051,22031,2.1176415111052284e-05
22051,22033,0.010937415764554745
22051,22035,2.1311268799765543e-07
22051,22037,5.784344132316631e-05
22051,22039,4.903965246383352e-05
22051,22041,3.481220712784754e-05
22051,22043,9.065303312826672e-05
22051,22045,0.0003924142882449613
22051,22047,0.00023001181198704544
22051,22049,1.581142616511143e-06
22051,22051,0.5842181380804103
22051,22053,0.00017377017499536787
22051,22055,0.003726859729863771
22051,22057,0.00826426260371801
22051,22059,2.2950002628697435e-06
22051,22061,6.733073562777174e-05
22051,22063,0.0022682568855051694
22051,22065,2.1257687398188805e-05
22051,22067,5.420994933951022e-05
22051,22069,0.00018018224001838644
22051,22071,0.20918660783565501
22051,22073,0.0009521577692937684
22051,22075,0.026560634220572477
22051,22077,0.00018735809580573944
22051,22079,0.0006401543536567165
22051,22081,3.3872473755609005e-06
22051,22083,1.3709438330703052e-05
22051,22085,2.0357627830934094e-05
22051,22087,0.014764678743257103
22051,22089,0.04238780787742339
22051,22091,7.607890759755616e-05
22051,22093,0.001234076034320959
22051,22095,0.013877186389585234
22051,22097,0.0005858162609045647
22051,22099,0.00016655033562422563
22051,22101,0.0007984373267146459
22051,22103,0.054457987841259145
22051,22105,0.0076787807736973315
22051,22107,1.1654461516709408e-06
22051,22109,0.00637523676320644
22051,22111,2.1040057223160433e-05
22051,22113,0.00021720686984255577
22051,22115,7.242122432767238e-05
22051,22117,0.0008507326996797667
22051,22119,0.00025016253344364544
22051,22121,0.000343115011115056
22051,22123,3.6435378442649986e-05
22051,22125,0.00013670249025768855
22051,22127,4.432171563378191e-05
22053,22001,0.10384080602700922
22053,22003,0.02742953696065153
22053,22005,0.001719313575951997
22053,22007,0.00010837575978096617
22053,22009,0.0009509997417117049
22053,22011,0.010079797318592022
22053,22013,2.2298663832002123e-05
22053,22015,0.0004433624194000255
22053,22017,0.00011879162792504968
22053,22019,0.22889584682789893
22053,22021,1.501497170308091e-05
22053,22023,0.0069555557454774545
22053,22025,4.523468018700007e-05
22053,22027,3.239787461473457e-06
22053,22029,2.6698215477898756e-05
22053,22031,1.005466412669255e-05
22053,22033,0.00817137122755704
22053,22037,4.9582509977208406e-05
22053,22039,0.00601112399407899
22053,22041,0.00020309899998016462
22053,22043,0.00033030542487081147
22053,22045,0.004447820579390854
22053,22047,0.0006914650265905899
22053,22049,6.0966892533222276e-05
22053,22051,0.0034402690457952523
22053,22053,0.49141793982689946
22053,22055,0.039964192373016606
22053,22057,0.00099038052046472
22053,22059,0.00017484331590517137
22053,22061,6.257518158038441e-05
22053,22063,0.002018944140411887
22053,22065,8.793534599287306e-08
22053,22067,2.43735813777756e-05
22053,22069,0.0004278428322010212
22053,22071,0.004623224310066432
22053,22073,0.00010392422748828143
22053,22075,0.00029573853486325924
22053,22077,0.00047215426844998725
22053,22079,0.002916110156946268
22053,22081,5.10751458808543e-06
22053,22083,1.965357141882262e-06
22053,22085,0.00033519218779615975
22053,22087,0.00021940432258976464
22053,22089,0.00023163137105583498
22053,22091,5.332833528399253e-05
22053,22093,6.55161727477278e-05
22053,22095,0.00011292258718798347
22053,22097,0.012160318037294851
22053,22099,0.0035190496911201505
22053,22101,0.0013801386582460978
22053,22103,0.0017895855929977202
22053,22105,0.0007753824589839
22053,22107,1.6648271722761254e-06
22053,22109,0.003228503750949935
22053,22111,0.00020438045012666046
22053,22113,0.02480858093654132
22053,22115,0.0019331767697248158
22053,22117,0.0004226163575791246
22053,22119,8.021945402004207e-06
22053,22121,0.001063163072805561
22053,22123,2.8302132412156085e-06
22053,22125,6.872232656162188e-05
22053,22127,4.5535169882839624e-05
22055,22001,0.03996589808323585
22055,22003,0.001420604353382441
22055,22005,0.003066444391315239
22055,22007,0.00022269435977922524
22055,22009,0.0025898566542504344
22055,22011,0.0002734118272533309
22055,22013,2.6348069027250813e-05
22055,22015,0.0008232767049551582
22055,22017,0.0009955889967182424
22055,22019,0.010324092859200683
22055,22021,0.00010291815574467794
22055,22023,0.0003165085230601055
22055,22025,0.0002524805105302156
22055,22027,4.768332214601971e-06
22055,22029,3.9138241382040987e-05
22055,22031,8.792446352849381e-05
22055,22033,0.01500341690589369
22055,22035,4.90299801820513e-07
22055,22037,0.00012921579332141156
22055,22039,0.006723451198157911
22055,22041,1.8320940029635737e-05
22055,22043,0.0005592936073275565
22055,22045,0.03944370238134252
22055,22047,0.0013642785919016176
22055,22049,0.0002488539731829436
22055,22051,0.007976097981604997
22055,22053,0.003852365246432546
22055,22055,0.6576725468134345
22055,22057,0.0014237004682417164
22055,22059,0.00038767486414449155
22055,22061,5.5120581406697025e-05
